table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,0,0,Cộng,Ngân hàng | Ngân hàng TMCP Sài Gòn Thương Tín – chi nhánh Bà Rịa Vũng Tàu,Cộng,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,11,3,Chi phí phát hành trái phiếu,Thời hạn vay | Đến ngày 16 tháng 03 năm 2026,Chi phí phát hành trái phiếu,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,11,4,Chi phí phát hành trái phiếu,"Lãi suất (%/năm) | 10,5%-11%",(49.500.200.000),-49500200000.0,-49500200000.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,11,5,Chi phí phát hành trái phiếu,"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng",(5.600.200.000),-5600200000.0,-5600200000.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,11,6,Chi phí phát hành trái phiếu,"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__2",17.633.048.402,17633048402.0,17633048402.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,11,7,Chi phí phát hành trái phiếu,"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__3",(37.467.351.598),-37467351598.0,-37467351598.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,12,0,Cộng,Ngân hàng | Ngân hàng TMCP Sài Gòn Thương Tín – chi nhánh Bà Rịa Vũng Tàu,Cộng,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,VND,12,1,Cộng,Số dư cuối năm VND | 332.835.753.678,Cộng,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,VND,12,2,Cộng,Phân loại thành nợ đến hạn trả VND | 274.268.604.000,Cộng,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,12,3,Cộng,Thời hạn vay | Đến ngày 16 tháng 03 năm 2026,Cộng,,,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,12,4,Cộng,"Lãi suất (%/năm) | 10,5%-11%",1.142.077.218.629,1142077218629.0,1142077218629.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,12,5,Cộng,"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng",1.294.399.800.000,1294399800000.0,1294399800000.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,12,6,Cộng,"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__2",(873.944.370.227),-873944370227.0,-873944370227.0,False,False
DIG_financial_statements_2024_separate|table_37,DIG_financial_statements_2024_separate,DIG,2024,separate,PERCENT,12,7,Cộng,"Tài sản đảm bảo | - Toàn bộ tài sản và quyền tài sản phát sinh từ dự án Hạ tầng kỹ thuật Khu đô thị mới Bắc Vũng Tàu (diện tích 19,6ha) tại phường 12, thành phố Vũng Tàu, Quyền sử dụng 9.282 m2 đất ở đô thị và toàn bộ tài sản hình thành trên đất tại Phường Thắng Nhất, TP.Vũng Tàu.- Quyền sử dụng đất và tài sản gắn liền với đất thuộc thừa đất số 221+222+223+2 24; 94; 95 tờ bản đồ số 38 45 tại phường Thắng Nhất thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu; Theo Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất số BN 981921, số vào số cấp giấy chứng nhận: CT 05386 do Sở Tài Nguyên và Môi Trường tính Bà Rịa Vũng Tàu cấp ngày 20/05/2014 thuộc sở hữu, sử dụng của Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng__3",1.562.532.648.402,1562532648402.0,1562532648402.0,False,False
